	0	0	0.400000	0.240000	0.100000
	1	0	0.160000	0.280000	0.380000
	2	0	0.100000	0.340000	0.120000
	3	0	0.020000	0.360000	0.060000
	4	0	0.180000	0.280000	0.360000
	5	0	0.360000	0.040000	0.160000
	6	0	0.160000	0.120000	0.260000
	7	0	0.300000	0.120000	0.060000
	8	0	0.160000	0.400000	0.380000
	9	0	0.120000	0.140000	0.020000
	10	0	0.400000	0.240000	0.260000
	11	0	0.240000	0.020000	0.140000
	12	0	0.380000	0.020000	0.200000
	13	0	0.280000	0.400000	0.280000
	14	0	0.060000	0.100000	0.240000
	15	0	0.140000	0.260000	0.240000
	16	0	0.200000	0.260000	0.340000
	17	0	0.040000	0.220000	0.180000
	18	0	0.340000	0.160000	0.060000
	19	0	0.200000	0.280000	0.300000
	20	0	0.220000	0.340000	0.400000
	21	0	0.080000	0.160000	0.360000
	22	0	0.220000	0.240000	0.100000
	23	0	0.380000	0.100000	0.340000
	24	0	0.140000	0.260000	0.180000
	25	0	0.360000	0.020000	0.160000
	26	0	0.340000	0.160000	0.120000
	27	0	0.340000	0.260000	0.380000
	28	0	0.020000	0.340000	0.160000
	29	0	0.080000	0.260000	0.040000
	30	0	0.380000	0.320000	0.340000
	31	0	0.260000	0.340000	0.020000
	32	0	0.340000	0.140000	0.120000
	33	0	0.340000	0.260000	0.220000
	34	0	0.200000	0.320000	0.100000
	35	0	0.400000	0.320000	0.360000
	36	0	0.100000	0.260000	0.160000
	37	0	0.100000	0.280000	0.080000
	38	0	0.380000	0.300000	0.080000
	39	0	0.320000	0.320000	0.280000
	40	0	0.220000	0.100000	0.320000
	41	0	0.340000	0.040000	0.140000
	42	0	0.380000	0.180000	0.140000
	43	0	0.220000	0.280000	0.200000
	44	0	0.360000	0.200000	0.240000
	45	0	0.300000	0.300000	0.200000
	46	0	0.200000	0.160000	0.280000
	47	0	0.320000	0.380000	0.320000
	48	0	0.300000	0.340000	0.360000
	49	0	0.280000	0.020000	0.140000
	50	0	0.300000	0.320000	0.180000
	51	0	0.400000	0.160000	0.380000
	52	0	0.100000	0.060000	0.400000
	53	0	0.260000	0.240000	0.380000
	54	0	0.160000	0.360000	0.180000
	55	0	0.100000	0.300000	0.260000
	56	0	0.200000	0.160000	0.320000
	57	0	0.400000	0.100000	0.100000
	58	0	0.240000	0.220000	0.320000
	59	0	0.280000	0.040000	0.020000
	60	0	0.220000	0.040000	0.140000
	61	0	0.260000	0.260000	0.080000
	62	0	0.020000	0.200000	0.140000
	63	0	0.280000	0.340000	0.360000
	64	0	0.340000	0.240000	0.260000
	65	0	0.180000	0.200000	0.200000
	66	0	0.340000	0.040000	0.320000
	67	0	0.340000	0.360000	0.400000
	68	0	0.320000	0.040000	0.220000
	69	0	0.280000	0.360000	0.340000
	70	0	0.060000	0.200000	0.280000
	71	0	0.380000	0.380000	0.360000
	72	0	0.200000	0.160000	0.060000
	73	0	0.060000	0.240000	0.380000
	74	0	0.040000	0.280000	0.400000
	75	0	0.120000	0.020000	0.160000
	76	0	0.280000	0.400000	0.200000
	77	0	0.220000	0.240000	0.220000
	78	0	0.260000	0.140000	0.300000
	79	0	0.140000	0.280000	0.020000
	80	0	0.320000	0.320000	0.200000
	81	0	0.300000	0.160000	0.220000
	82	0	0.260000	0.080000	0.220000
	83	0	0.080000	0.380000	0.040000
	84	0	0.380000	0.020000	0.400000
	85	0	0.220000	0.140000	0.080000
	86	0	0.180000	0.160000	0.340000
	87	0	0.040000	0.300000	0.100000
	88	0	0.260000	0.360000	0.080000
	89	0	0.380000	0.300000	0.100000
	90	0	0.340000	0.300000	0.320000
	91	0	0.140000	0.300000	0.180000
	92	0	0.140000	0.140000	0.040000
	93	0	0.200000	0.400000	0.160000
	94	0	0.380000	0.380000	0.340000
	95	0	0.360000	0.160000	0.080000
	96	0	0.140000	0.120000	0.220000
	97	0	0.220000	0.200000	0.300000
	98	0	0.380000	0.180000	0.020000
	99	0	0.120000	0.120000	0.220000
	100	0	0.220000	0.020000	0.340000
	101	0	0.020000	0.100000	0.040000
	102	0	0.300000	0.280000	0.280000
	103	0	0.300000	0.200000	0.020000
	104	0	0.080000	0.300000	0.060000
	105	0	0.300000	0.340000	0.260000
	106	0	0.380000	0.080000	0.320000
	107	0	0.360000	0.360000	0.120000
	108	0	0.240000	0.140000	0.060000
	109	0	0.300000	0.240000	0.060000
	110	0	0.180000	0.080000	0.060000
	111	0	0.020000	0.200000	0.260000
	112	0	0.300000	0.160000	0.100000
	113	0	0.200000	0.260000	0.220000
	114	0	0.320000	0.020000	0.240000
	115	0	0.200000	0.120000	0.180000
	116	0	0.400000	0.080000	0.300000
	117	0	0.200000	0.300000	0.400000
	118	0	0.360000	0.260000	0.040000
	119	0	0.360000	0.240000	0.340000
	120	0	0.220000	0.220000	0.060000
	121	0	0.320000	0.140000	0.360000
	122	0	0.040000	0.320000	0.020000
	123	0	0.300000	0.140000	0.360000
	124	0	0.360000	0.100000	0.060000
	125	0	0.280000	0.080000	0.240000
	126	0	0.120000	0.200000	0.100000
	127	0	0.020000	0.080000	0.060000
	128	0	0.120000	0.200000	0.160000
	129	0	0.220000	0.100000	0.260000
